371,2
372,2
373,1
374,7
375,7
376,4
377,8
378,9
379,2
380,6
381,8
382,4
383,1
384,6
385,4
386,5
387,4
388,9
389,0
390,4
391,4
392,9
393,4
395,4
397,7
398,6
399,0
400,8
401,0
403,3
404,5
405,6
406,6
407,1
409,5
410,8
412,4
413,9
414,2
415,4
416,1
417,5
418,5
419,6
420,3
421,8
422,3
423,0
424,5
425,2
426,8
427,1
428,9
429,0
430,3
431,4
432,8
433,3
434,6
435,2
436,4
437,5
438,7
439,9
440,1
441,2
442,7
443,6
444,0
446,2
447,0
448,9
449,1
450,6
451,4
452,4
453,8
454,9
455,8
456,2
457,2
458,9
459,3
460,8
461,1
462,8
463,0
466,4
467,3
468,3
469,3
470,3
471,2
472,6
474,5
475,1
476,5
477,7
478,4
479,2
480,9
481,5
482,2
483,6
484,0
485,8
486,4
489,4
490,6
491,3
492,4
493,7
494,2
495,2
496,3
497,6
499,0
500,4
501,7
503,2
505,9
506,6
507,0
508,3
509,4
510,7
511,8
512,1
513,1
514,2
515,4
518,3
519,0
520,3
521,9
522,8
523,3
524,9
525,3
526,0
527,7
528,4
529,2
531,9
534,1
535,0
537,3
538,6
539,2
541,2
542,1
543,9
544,0
546,2
547,8
548,1
549,5
550,6
551,1
552,9
553,0
554,8
555,5
556,5
557,0
558,9
560,0
561,8
562,1
563,9
564,1
565,5
566,1
567,0
568,1
569,6
570,8
571,2
572,7
573,8
574,3
575,4
576,1
577,5
578,0
580,6
581,6
582,7
583,5
584,7
585,6
586,3
587,9
588,3
589,1
591,6
592,4
593,1
594,9
595,9
596,9
597,1
598,4
599,5
600,0
601,4
602,3
604,4
605,6
606,3
607,4
608,9
609,5
610,9
611,8
612,2
613,9
614,9
615,2
617,4
618,0
619,1
620,4
622,6
624,6
625,5
626,3
627,7
628,5
629,8
630,3
631,9
632,0
633,1
634,5
635,4
636,3
637,9
638,1
640,6
641,3
642,9
643,6
644,2
645,4
646,2
647,5
648,2
649,1
651,2
652,9
653,0
654,4
655,7
656,6
657,0
658,1
659,5
660,0
661,5
662,0
663,6
664,5
665,4
666,4
667,3
668,4
669,5
670,5
671,5
672,5
673,6
674,3
675,5
676,6
677,9
678,7
679,9
680,1
681,8
682,7
684,7
685,6
686,2
687,5
688,0
690,3
692,0
693,0
694,6
695,2
696,6
697,7
698,1
699,1
701,2
702,1
703,3
704,0
705,4
706,1
707,2
709,0
710,8
711,9
712,8
713,2
714,6
715,1
716,6
717,6
718,1
719,5
720,2
721,5
723,1
724,5
725,2
728,8
729,0
730,0
731,3
732,0
733,7
736,8
737,8
738,7
739,0
740,6
741,6
742,3
743,3
744,3
745,2
746,3
747,9
748,6
749,5
750,5
751,6
752,3
753,5
754,5
755,2
756,6
758,5
759,2
761,8
762,7
763,7
764,8
766,9
767,9
768,8
769,3
770,3
771,8
772,0
773,1
774,2
775,1
776,5
777,7
778,2
779,4
780,4
781,2
782,9
783,3
784,0
785,9
786,7
789,4
790,0
791,4
792,6
793,1
795,7
797,0
798,8
799,1
800,5
801,2
802,2
803,3
804,3
806,9
807,7
808,5
809,9
810,8
811,1
812,3
813,8
814,6
815,2
816,4
817,2
818,8
820,9
821,7
822,2
824,7
826,8
828,4
829,1
831,7
832,2
833,1
834,7
835,6
836,8
837,7
838,9
839,5
840,3
841,6
842,5
843,4
844,3
845,7
846,2
847,0
848,0
849,0
850,7
851,3
852,1
853,1
854,4
855,2
856,3
857,0
858,3
859,1
861,2
862,8
863,5
864,6
866,2
867,2
868,8
869,4
870,9
871,3
873,7
874,8
875,8
876,0
878,1
879,1
880,9
881,0
882,5
883,9
884,9
885,2
886,2
887,4
888,1
891,0
892,1
893,0
894,2
895,9
896,4
897,6
898,7
899,6
903,4
904,0
905,0
907,2
908,8
909,9
910,1
911,0
912,0
913,3
915,3
916,6
917,0
918,8
919,7
920,5
921,7
922,2
923,1
924,8
925,7
926,4
927,9
928,4
929,5
930,4
932,4
933,6
934,5
935,6
936,5
937,0
938,7
939,0
940,1
942,8
943,2
944,7
945,4
946,6
948,5
949,0
950,8
951,6
952,6
953,2
955,1
958,3
959,7
961,0
962,9
963,8
964,9
965,9
966,4
967,4
969,6
970,4
971,1
972,6
973,1
974,1
975,4
976,9
977,3
978,0
979,3
980,9
981,5
984,1
985,0
986,7
987,5
988,7
989,0
990,4
991,9
992,5
993,5
996,7
997,9
998,5
999,6
1000,4
1001,0
1002,6
1003,8
1004,8
1005,4
1008,9
1009,3
1010,8
1011,8
1012,1
1014,6
1015,3
1016,7
1017,4
1018,3
1019,2
1020,8
1021,4
1022,7
1023,7
1025,4
1027,0
1028,1
1029,6
1030,9
1031,7
1032,6
1033,0
1034,3
1036,9
1037,2
1039,7
1040,3
1041,0
1043,0
1044,5
1045,2
1046,8
1047,3
1048,6
1049,6
1050,3
1051,3
1052,3
1053,5
1054,4
1055,6
1058,0
1059,9
1060,0
1061,6
1062,2
1063,2
1064,2
1065,8
1066,1
1067,3
1068,1
1069,7
1070,3
1071,8
1072,9
1073,8
1074,5
1075,2
1076,5
1078,8
1079,7
1080,7
1081,6
1083,9
1084,4
1085,4
1086,9
1087,2
1088,3
1089,8
1090,7
1091,4
1092,9
1093,8
1094,3
1095,5
1096,3
1097,9
1098,6
1099,2
1100,8
1101,4
1102,8
1103,6
1104,7
1105,7
1106,2
1107,0
1108,5
1109,3
1110,7
1111,8
1112,9
1113,2
1114,7
1115,5
1116,4
1117,7
1118,6
1119,2
1120,6
1122,8
1123,0
1124,8
1126,7
1127,6
1128,6
1129,7
1130,4
1131,9
1132,5
1133,3
1134,3
1135,2
1136,8
1137,9
1139,5
1140,7
1141,6
1142,6
1143,2
1144,1
1145,3
1147,5
1148,7
1149,9
1150,3
1151,0
1152,8
1153,2
1154,9
1156,1
1157,1
1158,4
1159,8
1160,6
1162,9
1163,2
1164,6
1166,2
1167,5
1168,5
1169,2
1170,0
1171,1
1172,5
1173,2
1174,5
1175,1
1176,2
1177,7
1178,2
1179,9
1180,9
1183,4
1184,7
1185,5
1187,8
1189,6
1190,2
1191,7
1192,4
1193,4
1194,7
1195,0
1196,1
1197,8
1198,8
1199,9
1200,7
1201,8
1202,2
1203,8
1204,0
1205,2
1206,3
1207,5
1208,7
1209,9
1210,9
1211,0
1213,0
1214,1
1215,3
1216,1
1217,0
1218,5
1219,5
1220,3
1221,6
1222,2
1223,7
1224,2
1225,4
1226,0
1227,4
1228,4
1229,0
1230,4
1231,6
1232,9
1233,3
1234,3
1235,8
1236,0
1237,7
1238,3
1239,2
1240,9
1241,7
1242,6
1243,8
1244,6
1245,7
1246,6
1247,9
1248,3
1249,4
1250,3
1251,6
1252,5
1253,9
1254,3
1256,0
1257,2
1258,6
1259,6
1260,5
1261,6
1262,3
1263,7
1264,0
1265,1
1266,2
1267,8
1268,1
1269,7
1270,2
1271,1
1273,7
1275,0
1277,2
1278,2
1280,3
1281,1
1282,0
1283,4
1285,9
1286,5
1287,9
1288,8
1289,1
1291,7
1292,9
1293,6
1294,1
1295,2
1298,2
1300,5
1301,7
1302,0
1303,5
1304,3
1305,7
1306,6
1307,9
1308,9
1309,1
1310,0
1311,2
1312,7
1313,9
1314,3
1315,4
1316,9
1317,0
1319,2
1320,2
1321,5
1322,6
1323,0
1324,6
1325,5
1326,0
1327,8
1328,0
1329,5
1330,1
1331,6
1333,0
1334,6
1335,4
1336,1
1337,1
1338,6
1339,7
1340,2
1341,8
1342,9
1343,9
1344,2
1345,2
1346,2
1347,3
1348,0
1349,9
1350,1
1351,3
1352,8
1353,0
1354,5
1355,5
1356,3
1357,4
1358,8
1359,5
1360,7
1361,5
1362,6
1363,8
1364,5
1365,2
1366,9
1367,2
1368,9
1369,6
1370,1
1371,6
1372,0
1373,6
1374,4
1375,4
1376,8
1377,1
1378,7
1380,1
1381,1
1382,1
1383,5
1384,1
1385,7
1386,5
1387,8
1388,3
1389,6
1390,9
1391,7
1392,8
1393,5
1394,0
1395,3
1396,7
1397,3
1398,3
1399,8
1400,2
1401,5
1402,2
1403,3
1404,1
1405,1
1406,0
1407,6
1408,0
1410,8
1411,9
1412,4
1413,0
1414,9
1415,2
1416,1
1417,5
1418,1
1419,4
1421,3
1422,7
1423,2
1424,8
1425,8
1426,4
1427,0
1428,9
1429,1
1430,1
1431,2
1432,1
1433,9
1434,3
1435,2
1436,1
1437,4
1438,4
1439,4
1441,8
1442,4
1443,0
1444,8
1445,6
1446,2
1447,6
1448,9
1449,6
1451,8
1452,0
1453,5
1455,9
1457,9
1460,3
1461,9
1462,2
1463,7
1464,8
1465,7
1466,9
1467,2
1468,2
1469,3
1471,4
1473,3
1474,4
1475,2
1476,9
1477,3
1478,7
1479,2
1480,0
1481,8
1482,7
1483,7
1484,9
1485,8
1486,1
1487,6
1488,8
1489,0
1490,2
1491,6
1492,5
1493,5
1494,4
1495,6
1496,5
1497,1
1498,1
1499,8
1500,0
1501,7
1502,9
1503,1
1504,4
1505,3
1506,1
1507,3
1508,2
1510,2
1511,5
1512,8
1514,9
1515,9
1516,3
1517,7
1518,9
1519,0
1521,8
1522,6
1523,4
1524,4
1525,9
1526,8
1527,6
1528,5
1529,7
1530,1
1531,6
1532,5
1534,3
1535,8
1536,5
1537,4
1538,0
1539,4
1540,3
1541,9
1542,6
1543,3
1544,3
1545,4
1546,4
1547,0
1548,5
1549,8
1550,5
1551,8
1552,6
1553,2
1554,9
1555,3
1556,5
1557,2
1558,6
1559,7
1560,7
1561,0
1562,4
1563,1
1564,9
1565,0
1566,2
1567,3
1568,8
1569,8
1570,8
1571,2
1574,2
1575,9
1576,9
1578,0
1579,5
1581,8
1582,2
1583,5
1584,1
1585,3
1586,7
1587,1
1588,9
1590,0
1591,6
1592,1
1593,1
1594,1
1595,5
1596,4
1597,9
1598,8
1599,1
1600,0
1601,4
1602,8
1603,8
1604,5
1605,0
1606,8
1607,9
1608,5
1610,1
1611,8
1612,5
1613,3
1614,9
1615,4
1616,1
1617,6
1618,5
1619,9
1620,8
1621,8
1622,9
1623,2
1624,9
1625,7
1626,5
1627,7
1628,3
1629,5
1630,7
1631,5
1633,4
1634,7
1635,2
1636,6
1637,7
1639,1
1640,7
1641,9
1642,5
1643,2
1644,8
1645,0
1646,9
1648,6
1650,0
1651,5
1652,2
1653,2
1654,9
1655,1
1656,9
1658,9
1660,4
1661,9
1662,6
1663,3
1664,6
1665,0
1666,3
1667,8
1668,7
1669,6
1670,6
1671,3
1672,5
1673,3
1674,9
1675,5
1676,7
1677,6
1678,5
1679,4
1680,7
1681,5
1682,0
1683,3
1684,4
1685,0
1686,0
1687,8
1688,3
1689,9
1690,6
1692,8
1693,1
1694,9
1695,3
1696,1
1698,9
1699,0
1702,2
1703,4
1704,1
1705,7
1706,4
1708,0
1709,5
1710,6
1711,6
1712,1
1713,9
1714,7
1715,1
1717,9
1718,6
1719,9
1720,6
1722,4
1723,6
1727,7
1728,4
1729,8
1730,9
1731,9
1732,0
1733,3
1734,8
1735,5
1736,4
1737,2
1738,9
1740,2
1741,4
1742,2
1743,8
1744,5
1745,3
1746,7
1747,7
1748,1
1749,0
1750,5
1751,9
1752,4
1753,8
1754,0
1755,3
1756,8
1757,4
1758,3
1759,5
1760,9
1761,0
1762,8
1763,9
1765,3
1767,1
1768,4
1769,2
1770,8
1771,2
1772,8
1774,9
1775,4
1777,9
1779,7
1781,8
1782,4
1783,1
1784,7
1785,3
1786,9
1787,9
1788,0
1789,6
1790,3
1791,8
1793,0
1794,6
1795,5
1796,9
1797,0
1798,1
1799,8
1800,3
1802,4
1803,1
1804,3
1805,1
1806,9
1807,9
1808,7
1809,3
1810,7
1811,4
1814,3
1815,0
1816,2
1817,9
1818,0
1819,7
1820,4
1821,4
1822,9
1824,5
1825,0
1826,4
1828,9
1829,4
1830,4
1831,6
1832,5
1833,0
1834,3
1835,6
1836,5
1837,2
1838,8
1839,2
1840,5
1841,8
1842,3
1845,9
1846,2
1847,0
1849,3
1850,6
1852,9
1855,5
1856,4
1857,8
1858,0
1859,2
1860,2
1861,1
1862,1
1863,2
1864,0
1865,8
1866,7
1867,5
1868,2
1869,8
1870,8
1871,5
1872,3
1873,8
1874,2
1875,3
1876,4
1877,1
1878,3
1879,8
1880,7
1881,6
1882,4
1883,8
1885,5
1886,2
1887,4
1888,8
1890,2
1891,8
1892,7
1894,8
1895,7
1896,5
1897,6
1898,3
1899,5
1900,2
1901,6
1902,9
1903,9
1904,1
1905,0
1906,3
1907,8
1908,1
1909,7
1910,7
1911,1
1912,8
1913,8
1914,2
1915,4
1916,0
1917,0
1918,3
1919,8
1920,0
1921,0
1922,5
1923,8
1924,0
1925,4
1926,9
1927,3
1928,3
1929,7
1930,4
1931,1
1932,9
1933,7
1934,6
1935,4
1936,2
1937,5
1938,7
1939,6
1940,1
1941,9
1942,9
1943,5
1945,1
1946,9
1947,7
1948,0
1950,8
1951,6
1952,9
1953,6
1954,7
1955,7
1956,7
1957,2
1958,8
1959,7
1960,3
1961,4
1963,7
1964,7
1965,9
1966,4
1967,8
1968,2
1969,6
1970,7
1971,4
1972,3
1973,5
1974,7
1975,7
1976,7
1977,8
1978,5
1979,7
1980,6
1981,2
1982,2
1983,0
1984,7
1985,2
1986,8
1987,1
1988,1
1989,3
1990,8
1991,2
1992,4
1993,5
1994,1
1995,0
1996,0
1997,9
1998,0
1999,3
2001,0
2002,3
2003,7
2004,1
2005,7
2006,4
2007,7
2008,2
2009,8
2010,2
2011,2
2013,1
2014,9
2015,7
2016,8
2017,3
2018,6
2019,1
2020,1
2021,7
2022,8
2024,6
2025,0
2028,5
2029,6
2030,8
2031,0
2032,6
2033,3
2034,2
2035,9
2036,0
2037,8
2038,9
2040,2
2041,7
2042,4
2043,1
2046,9
2047,7
2048,2
2049,7
2051,0
2052,4
2053,2
2054,7
2055,2
2056,4
2058,2
2059,6
2060,3
2061,3
2062,1
2063,7
2064,7
2065,7
2066,5
2067,1
2068,9
2069,5
2070,5
2071,4
2072,7
2073,5
2074,5
2075,3
2076,5
2077,7
2078,8
2079,9
2080,8
2081,4
2082,1
2083,8
2084,1
2085,6
2087,9
2088,1
2089,3
2090,9
2092,3
2093,7
2095,4
2097,1
2098,6
2099,4
2100,5
2101,7
2102,8
2103,5
2104,9
2105,7
2109,8
2110,2
2111,2
2112,7
2113,2
2114,2
2115,5
2116,5
2117,4
2118,5
2119,0
2120,6
2121,9
2124,1
2125,9
2126,3
2127,4
2128,4
2129,7
2131,6
2132,6
2133,2
2134,8
2135,2
2137,5
2139,7
2141,6
2142,8
2143,1
2144,3
2145,1
2146,8
2147,9
2148,0
2149,7
2150,3
2151,0
2152,9
2153,3
2154,4
2155,9
2156,9
2157,8
2158,8
2159,3
2160,5
2161,9
2162,4
2163,1
2166,9
2167,4
2169,4
2170,4
2171,7
2172,6
2173,2
2174,1
2175,1
2176,1
2177,8
2178,8
2179,3
2180,7
2181,5
2182,4
2183,6
2184,8
2185,5
2186,8
2188,9
2189,3
2190,3
2191,8
2192,7
2193,7
2195,4
2196,6
2197,8
2198,7
2199,6
2201,0
2202,5
2203,8
2205,0
2207,9
2208,6
2210,1
2211,6
2212,9
2214,7
2215,8
2216,2
2217,5
2218,0
2219,7
2220,5
2221,6
2222,1
2223,3
2224,3
2225,1
2226,4
2227,6
2228,1
2229,0
2230,0
2231,3
2232,4
2233,6
2234,0
2235,9
2236,7
2237,8
2238,9
2239,2
2240,6
2241,8
2242,2
2243,2
2244,2
2245,4
2246,0
2247,6
2248,8
2249,5
2251,1
2252,4
2253,0
2254,4
2255,2
2256,9
2257,8
2260,6
2261,0
2262,6
2263,5
2264,9
2265,7
2266,9
2267,8
2269,6
2270,9
2272,5
2276,0
2277,9
2279,4
2280,7
2281,6
2282,9
2283,6
2284,2
2285,3
2286,7
2287,5
2288,5
2289,5
2290,5
2291,5
2292,8
2293,0
2294,2
2297,3
2298,6
2299,2
2300,6
2301,7
2302,7
2303,7
2304,4
2305,3
2306,6
2307,2
2308,2
2309,5
2310,8
2311,6
2312,0
2313,4
2314,2
2315,3
2316,0
2317,9
2318,2
2319,4
2320,3
2321,2
2322,5
2323,9
2324,0
2325,8
2326,2
2327,3
2328,1
2329,1
2330,2
2331,8
2332,4
2333,0
2334,1
2335,8
2338,3
2339,9
2341,2
2342,4
2343,7
2344,7
2345,4
2346,0
2347,1
2348,2
2349,9
2350,5
2352,0
2353,1
2354,4
2355,3
2356,4
2357,1
2358,4
2359,8
2360,4
2361,8
2362,8
2363,0
2364,5
2365,6
2366,0
2367,8
2368,1
2369,7
2370,2
2371,0
2372,6
2373,6
2374,1
2375,4
2376,1
2377,1
2378,7
2379,1
2380,3
2381,0
2382,8
2384,5
2385,8
2388,8
2390,3
2392,6
2393,5
2394,6
2395,4
2396,1
2397,3
2398,3
2399,0
2400,6
2401,5
2402,2
2404,4
2405,2
2406,1
2407,1
2408,9
2409,7
2410,6
2411,2
2412,5
2413,7
2414,6
2415,2
2416,7
2417,2
2418,6
2419,2
2420,6
2421,4
2422,0
2423,6
2424,2
2425,7
2426,1
2428,2
2429,4
2430,5
2431,6
2432,4
2433,5
2434,8
2435,1
2438,4
2439,2
2440,2
2441,3
2446,6
2448,9
2449,8
2450,7
2451,1
2452,2
2453,6
2454,4
2456,7
2457,9
2458,4
2459,1
2460,3
2461,8
2462,1
2463,9
2464,6
2465,0
2466,3
2468,5
2469,6
2470,0
2471,6
2472,2
2473,3
2474,5
2475,7
2476,7
2477,6
2478,6
2479,1
2480,6
2481,9
2482,3
2483,1
2484,0
2485,0
2486,8
2487,4
2488,2
2489,3
2490,0
2491,0
2492,5
2493,6
2494,3
2495,2
2496,8
2497,9
2498,5
2499,3
2500,2
2501,4
2502,9
2503,0
2504,7
2505,1
2506,5
2507,5
2508,4
2510,5
2511,7
2512,2
2513,9
2514,8
2515,0
2517,3
2518,1
2519,9
2520,8
2521,4
2522,9
2523,9
2525,1
2526,9
2528,8
2530,5
2531,9
2532,4
2533,0
2534,6
2535,8
2537,9
2538,9
2539,6
2540,0
2541,2
2542,7
2543,1
2544,2
2545,6
2546,0
2547,7
2549,6
2550,3
2551,2
2552,2
2554,2
2555,0
2557,4
2558,8
2559,3
2560,2
2561,1
2562,1
2563,7
2564,8
2565,7
2566,5
2567,3
2568,0
2569,6
2570,0
2572,0
2574,6
2576,3
2577,6
2578,1
2579,5
2580,4
2581,9
2582,9
2583,4
2584,4
2585,5
2586,3
2587,4
2588,7
2589,0
2590,0
2591,1
2593,7
2594,2
2595,5
2596,8
2597,5
2598,9
2599,5
2600,2
2603,7
2604,9
2606,7
2607,6
2608,6
2609,3
2610,8
2611,0
2612,4
2613,3
2614,6
2615,5
2616,4
2617,5
2618,9
2619,2
2620,1
2621,1
2623,0
2624,7
2625,3
2626,2
2628,2
2629,8
2630,4
2632,7
2633,9
2634,1
2635,1
2637,9
2639,0
2640,8
2641,2
2642,9
2643,1
2644,5
2645,3
2647,6
2648,5
2649,6
2650,3
2651,0
2652,9
2653,3
2654,5
2655,4
2657,1
2660,5
2661,8
2662,6
2663,2
2664,2
2665,6
2666,7
2667,8
2668,5
2669,1
2670,9
2671,7
2672,0
2674,4
2675,2
2676,0
2677,3
2679,6
2680,7
2681,5
2683,4
2684,9
2685,8
2686,9
2687,4
2689,5
2691,9
2692,1
2693,5
2694,8
2695,0
2696,4
2697,9
2698,6
2699,6
2700,3
2702,0
2703,8
2704,8
2706,4
2707,9
2708,3
2710,8
2712,0
2713,2
2714,0
2715,9
2716,7
2717,4
2718,5
2719,6
2720,0
2721,2
2722,9
2723,8
2725,3
2726,4
2728,2
2729,7
2730,9
2731,3
2732,0
2733,7
2734,9
2735,1
2736,4
2737,0
2738,4
2739,1
2740,3
2741,8
2742,1
2743,3
2744,9
2746,2
2747,6
2748,0
2749,0
2750,8
2751,4
2752,5
2753,9
2754,5
2755,2
2756,0
2757,3
2758,7
2759,8
2761,2
2762,7
2763,9
2764,0
2765,1
2766,7
2767,1
2769,6
2772,8
2773,6
2774,9
2775,9
2776,6
2777,2
2778,5
2779,4
2780,7
2781,3
2782,6
2783,5
2784,7
2785,1
2786,4
2787,7
2788,7
2789,9
2790,2
2791,7
2792,5
2793,8
2794,2
2795,2
2798,7
2799,5
2800,5
2801,1
2802,3
2803,9
2804,1
2805,4
2806,6
2807,8
2809,6
2810,9
2811,7
2812,4
2814,1
2815,9
2816,0
2817,4
2818,4
2819,4
2820,8
2821,3
2822,7
2823,5
2824,7
2825,8
2826,4
2827,8
2828,9
2829,6
2830,7
2831,6
2832,9
2833,8
2834,8
2835,3
2836,1
2837,6
2838,7
2839,2
2840,5
2841,8
2842,0
2843,4
2844,0
2845,9
2848,9
2849,5
2851,3
2852,7
2853,6
2854,3
2855,1
2857,3
2858,6
2859,4
2860,5
2861,0
2863,3
2865,9
2866,4
2867,0
2868,6
2869,7
2870,2
2872,8
2873,0
2875,8
2876,0
2877,7
2878,1
2879,7
2880,3
2881,6
2882,7
2884,7
2885,3
2886,2
2887,4
2888,8
2889,2
2890,4
2891,1
2892,0
2893,2
2894,7
2895,5
2896,7
2897,6
2898,0
2899,2
2900,5
2901,1
2902,2
2903,8
2904,7
2905,0
2907,5
2908,1
2909,8
2911,5
2912,2
2913,8
2914,2
2916,0
2917,0
2918,3
2919,5
2920,2
2921,7
2922,2
2923,9
2924,0
2925,4
2926,6
2927,9
2928,7
2929,7
2930,8
2931,9
2932,0
2933,3
2934,8
2935,4
2937,3
2938,9
2939,5
2940,3
2941,0
2942,3
2943,1
2944,5
2946,6
2947,8
2948,1
2949,2
2950,8
2951,2
2952,3
2953,4
2954,8
2955,8
2957,0
2958,0
2960,3
2961,6
2962,3
2963,4
2964,2
2965,6
2966,0
2967,9
2968,4
2969,8
2970,3
2972,3
2973,0
2974,8
2976,4
2977,1
2979,9
2980,7
2981,2
2982,4
2983,2
2984,9
2985,0
2986,9
2988,1
2989,8
2990,3
2991,0
2992,9
2993,1
2994,6
2995,1
2996,7
2997,7
2998,5
2999,9
3000,1
3001,6
3002,1
3003,9
3004,5
3005,3
3006,9
3007,3
3008,6
3009,8
3010,2
3011,2
3013,3
3014,7
3015,1
3016,9
3017,8
3018,3
3019,1
3020,7
3021,6
3022,8
3023,1
3024,5
3025,1
3026,9
3028,1
3029,2
3030,4
3031,8
3032,7
3033,2
3034,0
3035,9
3036,9
3037,1
3039,2
3040,4
3041,0
3042,9
3043,8
3044,6
3045,7
3046,3
3047,5
3048,3
3049,3
3050,8
3051,4
3052,1
3053,0
3054,5
3055,9
3058,8
3059,5
3060,8
3061,9
3062,6
3063,5
3064,5
3065,9
3066,3
3067,2
3068,2
3069,5
3070,5
3071,4
3072,8
3073,1
3074,9
3075,7
3076,2
3077,2
3078,7
3079,1
3080,2
3081,7
3082,5
3083,5
3084,2
3085,2
3086,6
3087,0
3089,1
3090,4
3091,7
3092,0
3093,5
3094,9
3095,5
3096,9
3098,6
3100,3
3101,2
3102,2
3104,9
3105,4
3106,8
3107,1
3108,4
3109,2
3110,1
3111,4
3112,9
3113,4
3114,3
3116,0
3117,8
3118,2
3119,0
3120,3
3121,7
3122,7
3123,9
3124,2
3125,4
3126,9
3127,2
3128,0
3129,3
3130,7
3131,6
3132,2
3133,0
3134,5
3135,4
3136,9
3137,0
3138,9
3139,6
3141,6
3142,5
3144,2
3146,0
3147,0
3148,8
3149,2
3150,0
3151,1
3152,4
3153,6
3154,3
3155,7
3156,1
3157,9
3158,8
3159,0
3160,2
3161,1
3162,5
3163,6
3164,7
3166,6
3167,7
3168,6
3169,4
3170,8
3171,6
3172,7
3173,6
3174,1
3175,1
3176,3
3177,8
3178,6
3179,8
3180,9
3181,4
3182,9
3183,2
3184,5
3185,8
3186,3
3187,5
3188,1
3189,9
3190,8
3191,5
3192,4
3193,0
3194,5
3195,2
3196,9
3197,0
3198,0
3199,0
3200,3
3201,2
3202,6
3203,7
3204,3
3205,0
3206,4
3207,7
3208,0
3209,5
3210,2
3211,4
3212,1
3213,3
3214,1
3215,0
3216,2
3217,9
3218,4
3219,5
3220,2
3221,6
3222,8
3223,8
3224,8
3225,0
3226,1
3227,3
3228,1
3229,7
3230,6
3232,7
3233,0
3234,2
3235,3
3236,2
3237,5
3238,5
3239,1
3240,7
3241,7
3242,4
3245,5
3246,4
3247,5
3249,7
3250,0
3251,6
3252,0
3253,0
3254,4
3255,5
3257,8
3258,7
3259,9
3260,4
3261,4
3262,0
3264,6
3265,7
3266,7
3267,4
3268,2
3269,8
3270,1
3271,9
3272,0
3273,6
3274,8
3275,4
3276,9
3277,1
3278,5
3279,6
3280,9
3281,5
3282,2
3283,0
3284,3
3285,2
3286,5
3287,9
3288,2
3290,9
3291,6
3292,0
3293,0
3294,2
3295,9
3296,5
3297,5
3298,5
3299,8
3301,1
3302,3
3303,2
3304,1
3305,4
3306,0
3307,9
3308,0
3309,6
3310,6
3311,5
3312,8
3313,3
3314,1
3315,2
3316,4
3317,7
3318,5
3319,5
3320,9
3321,1
3322,6
3323,5
3324,3
3325,9
3326,0
3327,5
3328,0
3329,6
3330,7
3332,3
3333,3
3334,4
3335,9
3336,6
3337,9
3339,0
3341,3
3342,5
3343,5
3344,2
3345,1
3348,9
3349,9
